"","Data_Collection_Season","Date","Proj.Plot","Grid","Plant_tag","X_Coord","Y_Coord","Tool","POM","DBH_mm","Height_m","Veg_Type","Notes","ID"
"16864","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN13",0.5,4.15,"CP",0.1,4,0.4,"","","Petersianthus macrocera"
"16865","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN13",0.5,4.15,"CP",0.1,4,0.4,"","","Alchornea floribunda"
"16866","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN13",0.5,4.15,"CP",0.1,4,0.4,"","","Fern sp 2"
"16867","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN14",1.1,3.35,"CP",0.05,2,0.17,"","","Agelaea sp 1"
"16868","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN14",1.1,3.35,"CP",0.05,2,0.17,"","","Piptadeniastrum africanum"
"16869","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN14",1.1,3.35,"CP",0.05,2,0.17,"","","Irvingia grandifolia"
"16870","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN14",4.7,1.68,"CP",0.1,2.6,0.2,"","","Agelaea sp 1"
"16871","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN14",4.7,1.68,"CP",0.1,2.6,0.2,"","","Piptadeniastrum africanum"
"16872","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN14",4.7,1.68,"CP",0.1,2.6,0.2,"","","Irvingia grandifolia"
"16873","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN15",3.1,4.3,"CP",0.1,5.1,0.6,"","","Scorodophloeus zenkeri"
"16874","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",3.25,0.3,"CP",0.3,12.7,1.25,"","","Alchornea floribunda"
"16875","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",3.25,0.3,"CP",0.3,12.7,1.25,"","","Liane sp 26"
"16876","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",3.25,0.3,"CP",0.3,12.7,1.25,"","","Scorodophloeus zenkeri"
"16877","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",3.25,0.3,"CP",0.3,12.7,1.25,"","","Dichapetalum sp 1"
"16878","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1,1.6,"CP",0.3,10,1.2,"","","Alchornea floribunda"
"16879","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1,1.6,"CP",0.3,10,1.2,"","","Liane sp 26"
"16880","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1,1.6,"CP",0.3,10,1.2,"","","Scorodophloeus zenkeri"
"16881","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1,1.6,"CP",0.3,10,1.2,"","","Dichapetalum sp 1"
"16882","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1.9,2,"CP",0.1,3.9,0.35,"","","Alchornea floribunda"
"16883","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1.9,2,"CP",0.1,3.9,0.35,"","","Liane sp 26"
"16884","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1.9,2,"CP",0.1,3.9,0.35,"","","Scorodophloeus zenkeri"
"16885","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN16",1.9,2,"CP",0.1,3.9,0.35,"","","Dichapetalum sp 1"
"16886","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",4.35,1.1,"CP",0.1,4,0.44,"","","Undetermined"
"16887","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",4.35,1.1,"CP",0.1,4,0.44,"","","Alchornea floribunda"
"16888","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",4.35,1.1,"CP",0.1,4,0.44,"","","Marantacloa M1"
"16889","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",0.85,3.85,"CP",0.1,5.1,0.35,"","","Undetermined"
"16890","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",0.85,3.85,"CP",0.1,5.1,0.35,"","","Alchornea floribunda"
"16891","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",0.85,3.85,"CP",0.1,5.1,0.35,"","","Marantacloa M1"
"16892","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",0.6,1.4,"CP",0.1,3,0.32,"","","Undetermined"
"16893","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",0.6,1.4,"CP",0.1,3,0.32,"","","Alchornea floribunda"
"16894","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN17",0.6,1.4,"CP",0.1,3,0.32,"","","Marantacloa M1"
"16895","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN18",0.35,4.2,"CP",0.1,6.9,0.5,"","","Alchornea floribunda"
"16896","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN18",0.35,4.2,"CP",0.1,6.9,0.5,"","","Fern sp 2"
"16897","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN18",1.15,1.2,"CP",0.05,1,0.12,"","","Alchornea floribunda"
"16898","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN18",1.15,1.2,"CP",0.05,1,0.12,"","","Fern sp 2"
"16899","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",4.2,2,"CP",0.1,6,0.45,"","","Liane sp 70"
"16900","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",4.2,2,"CP",0.1,6,0.45,"","","Liane sp 70"
"16901","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",4.2,2,"CP",0.1,6,0.45,"","","Alchornea floribunda"
"16902","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",1.3,2.7,"CP",0.1,4,0.8,"","","Liane sp 70"
"16903","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",1.3,2.7,"CP",0.1,4,0.8,"","","Liane sp 70"
"16904","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",1.3,2.7,"CP",0.1,4,0.8,"","","Alchornea floribunda"
"16905","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",2.75,3.8,"CP",0.05,4.4,0.4,"","","Liane sp 70"
"16906","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",2.75,3.8,"CP",0.05,4.4,0.4,"","","Liane sp 70"
"16907","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN19",2.75,3.8,"CP",0.05,4.4,0.4,"","","Alchornea floribunda"
"16908","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",3.5,3.1,"CP",0.1,8,1,"","","Scaphopetalum sp 2"
"16909","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",3.5,3.1,"CP",0.1,8,1,"","","Lasianthera africana"
"16910","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",3.5,3.1,"CP",0.1,8,1,"","","Warneckea sp 5"
"16911","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",4.9,2.35,"CP",0.1,3,0.3,"","","Scaphopetalum sp 2"
"16912","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",4.9,2.35,"CP",0.1,3,0.3,"","","Lasianthera africana"
"16913","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",4.9,2.35,"CP",0.1,3,0.3,"","","Warneckea sp 5"
"16914","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",3.7,4.2,"CP",0.1,2.5,0.3,"","","Scaphopetalum sp 2"
"16915","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",3.7,4.2,"CP",0.1,2.5,0.3,"","","Lasianthera africana"
"16916","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN20",3.7,4.2,"CP",0.1,2.5,0.3,"","","Warneckea sp 5"
"16917","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","JN60",0.6,1.55,"CP",0.1,2.2,0.25,"","",""
"16918","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG01",4.5,3.25,"CP",0.1,3,0.5,"","",""
"16919","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG02",3.9,1.25,"CP",0.1,3,0.25,"","","Alchornea floribunda"
"16920","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG03",4.8,1.95,"CP",0.1,3.4,0.6,"","","Dacryodes buettneri"
"16921","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG04",4.15,1.25,"CP",0.1,3,0.23,"","","Alchornea floribunda"
"16922","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG05",0.1,1.6,"CP",0.1,4.6,0.2,"","","Alchornea floribunda"
"16923","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG07",1,1.7,"CP",0.1,3,0.25,"","","Liane undetermined"
"16924","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG08",2,1.35,"CP",0.05,2,0.12,"","","Araceae sp 1"
"16925","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG08",2,1.35,"CP",0.05,2,0.12,"","","Scorodophloeus zenkeri"
"16926","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG10",0,0.6,"CP",0.05,3,0.27,"","","Liane undetermined"
"16927","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG10",0,0.6,"CP",0.05,3,0.27,"","","Marantacloa M1"
"16928","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG11",0.65,0.8,"CP",0.1,2.6,0.3,"","","Fern sp 1"
"16929","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG12",1.25,0.6,"CP",0.05,3.8,0.18,"","","Alchornea floribunda"
"16930","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG13",0.1,0.38,"CP",0.05,20,0.15,"","","Agelaea paradoxa"
"16931","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG13",0.1,0.38,"CP",0.05,20,0.15,"","","Alchornea floribunda"
"16932","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG13",4.75,0.4,"CP",0.1,6,0.4,"","","Agelaea paradoxa"
"16933","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG13",4.75,0.4,"CP",0.1,6,0.4,"","","Alchornea floribunda"
"16934","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG14",1.1,2.25,"CP",0.1,4.9,0.65,"","","Agelaea poggeana"
"16935","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG15",4.1,1.1,"CP",0.05,1.3,0.15,"","",""
"16936","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG16",0.65,0.5,"CP",0.1,3,0.4,"","",""
"16937","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG17",1.55,1.8,"CP",0.1,2.5,0.2,"","","Petersianthus macrocera"
"16938","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG17",1.55,1.8,"CP",0.1,2.5,0.2,"","","Crudia gabonensis"
"16939","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG17",4.1,1.05,"CP",0.1,15.2,0.84,"","","Petersianthus macrocera"
"16940","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG17",4.1,1.05,"CP",0.1,15.2,0.84,"","","Crudia gabonensis"
"16941","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG18",4.35,1.47,"CP",0.1,3,0.27,"","","Alchornea floribunda"
"16942","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG18",4.35,1.47,"CP",0.1,3,0.27,"","","Alchornea floribunda"
"16943","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG18",1.45,0.2,"CP",0.1,4.1,0.4,"","","Alchornea floribunda"
"16944","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG18",1.45,0.2,"CP",0.1,4.1,0.4,"","","Alchornea floribunda"
"16945","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG19",0.75,0.53,"CP",0.1,3.7,0.3,"","","Alchornea floribunda"
"16946","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG20",4.8,2.8,"CP",0.1,3.8,0.2,"","","Picnobotria nitida"
"16947","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG20",4.8,2.8,"CP",0.1,3.8,0.2,"","","Palisota hurcita"
"16948","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG20",1.7,1.27,"CP",0.1,3.5,0.2,"","","Picnobotria nitida"
"16949","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG20",1.7,1.27,"CP",0.1,3.5,0.2,"","","Palisota hurcita"
"16950","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG80",1,3.35,"CP",0.1,8,0.9,"","",""
"16951","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG9",4.5,0.4,"CP",0.1,7.2,0.67,"","",""
"16952","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","RG90",1.3,2.4,"CP",0.05,1,0.17,"","",""
"16953","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI01",2.95,0.4,"CP",0.1,3,0.26,"","","Alchornea floribunda"
"16954","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI01",2.95,0.4,"CP",0.1,3,0.26,"","","Marantacloa M1"
"16955","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI02",3.3,0.25,"CP",0.1,5.6,0.5,"","",""
"16956","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI03",2.65,1.8,"CP",0.1,2.4,0.19,"","","Alchornea floribunda"
"16957","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI03",2.65,1.8,"CP",0.1,2.4,0.19,"","","Alchornea floribunda"
"16958","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI03",2.65,1.8,"CP",0.1,2.4,0.19,"","","Fillaeopsis discophora"
"16959","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI04",2.35,0.7,"CP",0.1,3.8,0.35,"","","Liane sp 6"
"16960","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI05",2.35,0.75,"CP",0.1,2.2,0.6,"","","Fern sp 2"
"16961","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI07",2.35,1.9,"CP",0.1,14.8,1.05,"","",""
"16962","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI08",2.25,2.9,"CP",0.05,1,0.15,"","",""
"16963","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI09",1.95,3.15,"CP",0.1,5.9,0.45,"","","Grewia coriacea"
"16964","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI10",2.75,4.2,"CP",0.05,2.6,0.62,"","","Alchornea floribunda"
"16965","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI10",4.4,2.5,"CP",0.1,6,1,"","","Alchornea floribunda"
"16966","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI11",3.1,2,"CP",0.05,2.6,0.17,"","",""
"16967","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI12",1.9,2.65,"CP",0.1,5.1,0.64,"","","Dichapetalum sp 1"
"16968","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI13",2.05,2.72,"CP",0.1,2.5,0.2,"","","Marantacloa M1"
"16969","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI14",1.7,3,"CP",0.1,6,0.55,"","","Liane sp 70"
"16970","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI15",3,0.3,"CP",0.2,9.6,1.2,"","","Dichapetalum sp 1"
"16971","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI16",3.4,0.6,"CP",0.1,4.4,0.8,"","","Picnobotria nitida"
"16972","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI17",1.75,1.75,"CP",0.1,4,0.5,"","","Alchornea floribunda"
"16973","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI18",2.6,0.9,"CP",0.1,3,0.4,"","",""
"16974","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI20",2.15,1.17,"CP",0.1,1.6,0.17,"","","Agelaea paradoxa"
"16975","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI20",2.15,1.17,"CP",0.1,1.6,0.17,"","","Undetermined"
"16976","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI60",1.8,0.7,"CP",0.1,2,0.29,"","",""
"16977","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VI90",2.9,1.35,"CP",0.1,4.5,0.35,"","",""
"16978","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT04",4.3,1.5,"CP",0.05,3,0.17,"","",""
"16979","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT05",2.95,4.05,"CP",0.1,4,0.45,"","","Cnestis urens"
"16980","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT06",4.4,0.1,"CP",0.1,4,0.6,"","","Marantacloa M1"
"16981","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT07",4.3,2.4,"CP",0.05,3.2,0.24,"","","Palisota hurcita"
"16982","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT09",4.8,3.85,"CP",0.1,3.3,0.25,"","","Corynanthe macroceras"
"16983","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT10",1.85,3,"CP",0.1,5.1,0.75,"","","Alchornea floribunda"
"16984","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT10",1.85,3,"CP",0.1,5.1,0.75,"","","Warneckea sp 5"
"16985","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT10",4.15,0.87,"CP",0.1,4,0.35,"","","Alchornea floribunda"
"16986","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT10",4.15,0.87,"CP",0.1,4,0.35,"","","Warneckea sp 5"
"16987","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT12",4.15,0.3,"CP",0.1,4.6,0.6,"","","Santiria trimera"
"16988","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT13",4.95,0.25,"CP",0.1,4.8,0.4,"","","Agelaea paradoxa"
"16989","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT14",4.15,0.2,"CP",0.1,3.3,0.4,"","","Alchornea floribunda"
"16990","Nov_Dec_2021",2021-12-05,"DF_6B","F8/G9","VT19",3.8,1.7,"CP",0.1,3.1,0.2,"","","Alchornea floribunda"
"16991","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","5180",0.2,1.9,"CP",1.3,44.2,3.5,"Sapling","","Dialium angolense"
"16992","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","6550",3.4,0,"DBH",1.3,460,15,"Tree","","Liane sp 70"
"16993","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","6550",3.4,0,"DBH",1.3,460,15,"Tree","","Rubiaceae sp 60"
"16994","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8005",0.2,1.9,"CP",0.3,46.3,5.5,"Sapling","","Lasianthera africana"
"16995","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8007",1.7,3.1,"CP",0.3,9.6,1.5,"Sapling","","Scorodophloeus zenkeri"
"16996","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8017",5,0,"DBH",1.3,100,15,"Liana","1.3 From the ground","Lasianthera africana"
"16997","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8017",5,0,"DBH",1.3,100,15,"Liana","1.3 From the ground","Landolphia sp 1"
"16998","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8018",1.7,1.5,"CP",1.3,45.5,5.5,"Sapling","",""
"16999","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8019",1.1,1,"DBH",1.6,60,6,"Sapling","","Scorodophloeus zenkeri"
"17000","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8020",2.2,3.8,"CP",1.3,2.3,3,"Sapling","","Cola sp 1"
"17001","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8021",2.2,3.8,"CP",0.3,2,3,"Liana","",""
"17002","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8050",1.6,4.3,"DBH",1.3,60,4.5,"Sapling","","Crudia gabonensis"
"17003","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8054",1,0.9,"CP",1.3,13,2.86,"Sapling","","Liane sp 91"
"17004","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8056",1.1,2.3,"CP",0.3,20.6,2.3,"Sapling","","Diospyros sp 5"
"17005","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8057",0,3.45,"CP",0.3,4,2,"Liana","","Holmania denquelmaniana"
"17006","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8100",2.2,3.8,"CP",0.3,22.9,2.94,"Liana","",""
"17007","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8208",4.8,0.8,"CP",1.3,27.4,3,"Sapling","","Lasianthera africana"
"17008","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8215",2,3.2,"CP",0.3,11.4,1.5,"Sapling","","Scorodophloeus zenkeri"
"17009","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8218",3.8,0.8,"CP",0.3,17.5,1.83,"Sapling","","Lasianthera africana"
"17010","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8223",5,3.2,"CP",0.3,16,2.2,"Sapling","",""
"17011","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8226",2.2,4.1,"CP",0.3,17.9,2.7,"Sapling","",""
"17012","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8274",4,4.9,"CP",0.3,14.9,1.9,"Sapling","","Scorodophloeus zenkeri"
"17013","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8275",3.4,4.8,"CP",0.3,21.4,3.5,"Sapling","","Scorodophloeus zenkeri"
"17014","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8275",3.4,4.8,"CP",0.3,21.4,3.5,"Sapling","","Scorodophloeus zenkeri"
"17015","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8276",4.4,4.5,"CP",0.3,17,2,"Sapling","","Desplatsia subericarpa"
"17016","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8840",2.5,0,"CP",0.3,17,2.3,"Sapling","",""
"17017","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","8851",2.9,0.6,"CP",0.3,12.6,1.5,"Sapling","",""
"17018","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","9805",0.7,3.3,"CP",0.3,9,3,"Liana","","Holmania denquelmaniana"
"17019","Nov_Dec_2021",2021-12-05,"DF_6B","F9/G10","9806",4.7,0.7,"CP",1.3,25.5,3.37,"Sapling","","Crudia gabonensis"
"17020","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3122",4.2,3.4,"CP",0.3,39.6,25,"Liana","",""
"17021","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3149",0.3,4.8,"CP",0.3,13.1,2.1,"Sapling","",""
"17022","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3150",0.2,4.4,"CP",0.3,13.4,1.9,"Sapling","",""
"17023","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3152",0.6,3.4,"CP",0.3,32,2.61,"Sapling","",""
"17024","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3153",0.8,3.6,"CP",0.3,17.5,2.2,"Sapling","",""
"17025","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3154",1.8,3.8,"CP",0.3,15,1.7,"Sapling","",""
"17026","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3155",2,4.5,"CP",0.3,13.3,2.3,"Sapling","",""
"17027","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3156",3.6,5,"DBH",1.3,183,20,"Tree","",""
"17028","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3157",2.7,3.2,"DBH",1.3,65,12,"Tree","",""
"17029","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3158",2.5,3.6,"CP",0.3,8,2.9,"Liana","",""
"17030","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3159",3,1.7,"CP",NA,8.4,1.56,"Liana","",""
"17031","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3161",0.4,0.4,"CP",0.3,13,2.2,"Sapling","",""
"17032","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3162",4.2,0.2,"CP",0.3,15.1,1.75,"Sapling","",""
"17033","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3167",4.4,2,"CP",0.3,6,5.5,"Liana","",""
"17034","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3168",5,1.8,"CP",1.3,32.3,5.5,"Sapling","",""
"17035","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3169",0.3,1.6,"CP",0.3,12,1.9,"Liana","",""
"17036","Nov_Dec_2021",2021-12-02,"DF_6B","G1/H2","3417",4.1,0.5,"CP",0.3,6,5.5,"Liana","",""
"17037","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5630",0.6,4.2,"CP",0.3,11.6,1.6,"Liana","","Liane sp 25"
"17038","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5640",0.4,3.6,"CP",0.3,7.4,1.5,"Sapling","","Lasianthera africana"
"17039","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5845",0.6,4,"DBH",1.3,60,5,"Sapling","","Lasianthera africana"
"17040","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5847",3,1.1,"CP",0.3,10.6,1.5,"Sapling","","Thomandersia congolana"
"17041","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5848",3.3,1.1,"CP",0.3,3.5,3,"Liana","","liane sp 26"
"17042","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5849",3.2,1.2,"CP",1.3,11.7,3,"Sapling","","Thomandersia congolana"
"17043","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5851",3.5,1.7,"CP",1.3,21.8,3.8,"Sapling","","Strombosiopsis tetrandra"
"17044","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5852",3.1,3,"CP",0.3,8.7,1.6,"Sapling","","Rinorea sp 3"
"17045","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5853",2.6,3.8,"CP",0.3,10.8,8,"Liana","","Cnestis urens"
"17046","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5854",3.1,1.7,"CP",0.3,5.5,6,"Liana","","Afrostyrax lepidophyllus"
"17047","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5854",1.5,3.9,"CP",1.3,27.7,7,"Sapling","","Afrostyrax lepidophyllus"
"17048","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5855",3.2,1.5,"CP",0.3,12.4,6,"Liana","","Agelaea sp 1"
"17049","Nov_Dec_2021",2021-12-03,"DF_6B","G1/H2","5855",2,4.1,"CP",1.3,27.9,10,"Sapling","","Agelaea sp 1"
