Expedition,Data_entry,Date (dd/mm/yyyy),File_name,Date (dd/mm/yyyy),Note_taker,Project,Plot,Grid,TAG_SUM,Plant_tag,X_coord,Y_coord,Tool,POM,DBH (mm),Height (meters),Type_Field,Note_Field,ID,Treatment
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,E3/F4,IF_4B_E3/F4_13135,13135,4.90,0.70,CP,0.10,17.60,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,E3/F4,IF_4B_E3/F4_13301,13301,4.60,3.60,DBH,1.30,10.70,5.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,E3/F4,IF_4B_E3/F4_11116,11116,4.30,4.30,CP,0.10,14.30,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,E3/F4,IF_4B_E3/F4_12830,12830,4.90,5.00,CP,0.10,8.20,,Liana,au dessus du coude,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,E3/F4,IF_4B_E3/F4_13294,13294,4.90,5.00,DBH,1.30,37.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_10747,10747,0.90,1.45,DBH,1.30,44.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_8665,8665,2.35,2.00,CP,0.10,14.60,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_9280,9280,1.00,2.20,CP,0.10,16.30,1.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_11744,11744,0.60,3.70,DBH,1.30,12.00,2.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_13493,13493,1.25,4.45,DBH,1.30,36.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_13348,13348,2.25,4.30,DBH,1.30,20.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_12956,12956,3.40,2.40,CP,0.10,14.10,1.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_12515,12515,3.50,0.80,CP,0.10,17.60,2.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_10841,10841,3.80,1.65,DBH,1.30,21.00,4.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_11598,11598,4.00,2.35,DBH,1.30,12.00,3.56,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,F3/G4,IF_4B_F3/G4_13678,13678,4.90,3.90,CP,0.10,13.50,2.20,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12920,12920,0.60,0.10,CP,0.10,12.40,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12678,12678,0.60,0.60,DBH,1.30,86.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_13436,13436,0.60,0.60,CP,0.10,9.50,2.40,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_11361,11361,0.47,0.50,CP,0.10,21.50,3.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_11087,11087,0.40,0.50,CP,0.10,10.60,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_10554,10554,1.50,0.40,CP,0.10,10.00,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12902,12902,1.90,1.00,CP,0.10,4.10,1.90,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12399,12399,1.80,1.00,CP,0.10,6.00,1.90,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_11282,11282,2.50,1.00,CP,0.10,14.00,2.20,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12942,12942,3.80,0.80,CP,0.10,12.80,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12949,12949,3.60,1.35,CP,0.10,17.70,3.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_13234,13234,3.60,1.55,CP,0.10,9.60,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_14155,14155,4.00,1.00,CP,0.10,11.50,1.66,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_11541,11541,3.70,2.40,CP,0.10,8.60,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12558,12558,3.80,3.00,DBH,1.38,654.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_13220,13220,3.00,2.30,DBH,1.30,21.00,3.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_11816,11816,0.20,1.90,DBH,1.30,15.00,3.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_10364,10364,0.60,2.00,DBH,1.30,32.00,4.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_10768,10768,0.40,2.40,DBH,1.30,19.00,4.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12425,12425,1.10,2.30,CP,0.10,13.60,1.19,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_12937,12937,2.00,2.45,CP,0.10,8.60,2.60,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_9227,9227,1.90,4.70,DBH,1.30,20.00,3.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_3749,3749,1.70,4.90,DBH,1.30,41.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_1311,1311,2.60,4.70,DBH,1.30,23.00,4.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_7722,7722,3.80,4.10,CP,0.10,17.00,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,G3/H4,IF_4B_G3/H4_13373,13373,4.60,3.20,CP,0.10,14.20,2.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13489,13489,1.60,1.50,DBH,1.30,40.00,4.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13540,13540,3.30,2.00,DBH,1.30,124.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13955,13955,1.10,2.50,DBH,1.30,22.00,3.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_9123,9123,0.60,2.80,CP,0.10,13.40,2.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12878,12878,1.20,3.45,DBH,1.30,16.00,3.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_9002,9002,2.10,2.90,DBH,1.30,22.00,2.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12090,12090,1.90,3.60,DBH,1.30,21.00,4.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13491,13491,1.90,5.00,CP,0.10,12.60,2.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_10462,10462,2.60,4.60,DBH,1.30,30.00,4.30,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13238,13238,2.90,4.70,DBH,1.30,20.00,3.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12835,12835,3.90,4.30,CP,0.10,18.20,2.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12769,12769,4.50,4.45,DBH,1.30,38.00,7.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13499,13499,5.00,4.70,DBH,1.30,16.00,3.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12287,12287,4.00,3.70,DBH,1.30,27.00,4.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_3007,3007,3.60,3.30,CP,0.10,11.70,,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_11027,11027,4.80,2.00,CP,0.10,17.10,2.20,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12673,12673,4.60,2.02,DBH,1.30,17.00,3.30,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13261,13261,3.50,4.45,DBH,1.30,15.00,3.20,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13018,13018,3.00,1.40,DBH,1.30,3.51,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12938,12938,3.90,0.80,CP,0.10,15.00,1.30,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12973,12973,4.00,0.70,CP,0.10,11.00,3.40,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13179,13179,4.00,0.70,DBH,1.30,25.00,4.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12958,12958,4.00,0.30,CP,0.10,20.00,2.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_13004,13004,3.50,0.65,CP,0.10,13.10,2.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_11279,11279,2.60,0.95,CP,0.10,14.70,2.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_11156,11156,3.90,0.55,CP,0.10,3.50,2.00,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_9626,9626,3.90,0.55,CP,0.10,2.50,2.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,H3/I4,IF_4B_H3/I4_12955,12955,2.70,0.40,CP,0.10,16.90,2.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_11447,11447,0.10,1.30,CP,0.10,14.80,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13357,13357,0.40,0.70,CP,0.10,13.10,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_12861,12861,1.20,0.80,CP,0.10,12.50,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_12864,12864,2.40,1.20,DBH,1.30,18.00,3.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13794,13794,3.30,1.30,DBH,1.30,21.00,3.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_12529,12529,4.90,1.00,CP,0.10,15.10,1.60,,gros tronc,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_11635,11635,2.80,0.20,DBH,1.30,24.00,2.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13381,13381,3.40,0.50,CP,0.10,9.00,3.50,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13060,13060,2.80,2.20,DBH,1.30,41.00,2.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13437,13437,2.60,2.70,CP,0.10,16.70,2.30,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_14933,14933,1.40,3.30,DBH,1.30,18.00,3.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_14080,14080,1.50,2.30,DBH,1.30,29.00,4.80,,gros tronc,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_1264,1264,1.00,2.20,DBH,1.30,28.00,2.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_14986,14986,0.20,4.00,DBH,1.30,26.00,4.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13591,13591,0.70,4.30,DBH,1.30,449.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13499,13499,0.10,5.00,DBH,1.30,16.00,3.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_12915,12915,2.10,4.65,CP,0.10,18.50,,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_13784,13784,1.00,4.90,CP,0.10,18.60,2.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_12661,12661,1.50,4.10,CP,0.10,15.00,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,I3/J4,IF_4B_I3/J4_14394,14394,1.30,3.90,CP,0.10,15.70,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_12927,12927,1.20,3.60,DBH,1.30,163.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14811,14811,3.00,2.50,DBH,1.30,13.10,2.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_12026,12026,2.10,2.60,DBH,1.30,33.00,4.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14482,14482,0.20,2.00,CP,0.10,17.40,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14536,14536,0.10,0.40,DBH,1.30,26.00,2.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14663,14663,0.10,0.75,CP,0.10,12.50,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14245,14245,1.90,0.80,CP,0.10,12.60,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14644,14644,1.60,1.00,CP,0.10,13.10,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14220,14220,2.80,0.40,CP,0.10,16.10,2.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14609,14609,2.90,0.50,DBH,1.30,18.00,4.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14318,14318,2.85,0.40,CP,0.10,8.90,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14530,14530,4.00,0.90,DBH,1.30,15.90,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14224,14224,4.80,1.00,DBH,1.30,16.00,4.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14165,14165,3.90,1.05,DBH,1.30,14.00,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_1455,1455,3.30,3.10,DBH,1.30,15.00,3.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_13298,13298,3.60,3.95,DBH,1.30,212.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_13779,13779,4.00,5.60,DBH,1.30,22.00,3.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14450,14450,3.60,3.90,DBH,1.30,17.00,3.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14439,14439,4.30,4.00,CP,0.10,15.60,2.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_13370,13370,4.90,4.30,DBH,1.30,61.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14429,14429,5.00,4.90,CP,0.10,23.30,2.20,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14353,14353,4.90,4.70,CP,0.10,17.60,2.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14818,14818,3.00,5.00,DBH,1.30,15.00,3.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,B5/C6,IF_4B_B5/C6_14751,14751,2.80,5.00,CP,0.10,20.00,2.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14642,14642,4.00,3.15,CP,0.10,21.50,3.30,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14160,14160,0.60,3.70,CP,0.10,14.40,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_13321,13321,1.40,3.96,DBH,1.30,61.00,,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14653,14653,1.40,4.10,DBH,1.30,15.00,2.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14495,14495,1.40,4.00,CP,0.10,17.00,,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14784,14784,2.20,3.50,CP,0.10,20.00,3.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_12853,12853,3.80,4.30,DBH,1.30,177.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14858,14858,4.40,1.15,DBH,1.30,22.00,3.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_12690,12690,3.80,2.60,DBH,1.30,16.00,4.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14294,14294,3.40,2.10,DBH,1.30,15.00,2.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14252,14252,3.10,2.00,CP,0.10,15.00,1.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14047,14047,2.00,1.95,CP,0.10,14.00,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_13879,13879,2.10,1.80,CP,0.10,14.00,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14323,14323,1.90,1.20,CP,0.10,131.00,1.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_11866,11866,2.20,1.40,DBH,1.30,38.00,4.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_12420,12420,2.15,1.20,DBH,1.30,79.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14434,14434,2.90,1.00,CP,0.10,18.00,2.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_12759,12759,0.90,0.60,DBH,1.30,132.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_13738,13738,2.90,0.70,DBH,1.30,21.00,5.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14103,14103,3.50,0.70,CP,0.10,19.00,2.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14459,14459,3.10,1.00,DBH,1.30,16.00,3.10,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_13300,13300,4.00,1.40,DBH,1.30,89.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_14893,14893,4.60,4.80,CP,0.10,12.00,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/5/21,undet,IF,4B,C5/D6,IF_4B_C5/D6_12965,12965,4.00,1.00,DBH,1.30,546.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14863,14863,1.40,3.00,CP,0.10,3.50,2.90,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14425,14425,0.40,3.40,DBH,1.30,25.00,3.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_11441,11441,0.60,3.40,DBH,1.30,15.60,2.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14793,14793,0.60,3.60,DBH,1.30,22.00,3.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14484,14484,1.00,4.00,CP,0.10,7.20,2.90,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14656,14656,0.85,3.40,CP,0.10,12.80,1.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14588,14588,0.65,4.60,DBH,1.30,14.00,2.50,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14568,14568,1.20,4.00,DBH,1.30,23.00,4.00,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_10536,10536,1.50,2.15,DBH,1.30,49.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_12229,12229,1.50,2.10,DBH,1.30,281.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14981,14981,0.20,2.20,DBH,1.30,20.00,2.20,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14769,14769,0.60,2.10,DBH,1.30,10.00,2.20,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14625,14625,0.90,1.30,DBH,1.30,44.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14051,14051,0.90,0.40,DBH,1.30,124.00,,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14261,14261,1.80,1.20,DBH,1.30,19.00,2.80,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_13081,13081,2.90,0.10,CP,0.10,8.00,1.60,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14088,14088,2.10,2.85,CP,0.10,4.50,2.30,Liana,au dessus du coude,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14218,14218,2.00,2.85,DBH,1.30,15.00,2.40,,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14558,14558,2.60,2.80,CP,0.10,3.10,1.80,Liana,,#N/A,LMC
1,Yannick,undet,TBD,4/6/21,undet,IF,4B,D5/E6,IF_4B_D5/E6_14050,14050,2.65,2.80,DBH,1.30,17.00,4.20,,,#N/A,LMC
